Type,Name,Properties
Node,Variable:REVISOR,"{'type': 'Variable', 'name': 'REVISOR', 'filename': './gpt-researcher\\multi_agents\\agents\\utils\\views.py', 'description': 'Variable REVISOR in multi_agents\\agents\\utils\\views'}"
Node,Variable:MASTER,"{'type': 'Variable', 'name': 'MASTER', 'filename': './gpt-researcher\\multi_agents\\agents\\utils\\views.py', 'description': 'Variable MASTER in multi_agents\\agents\\utils\\views'}"
Node,Module:multi_agents\agents\utils\__init__,"{'type': 'Module', 'name': 'multi_agents\\agents\\utils\\__init__', 'filename': './gpt-researcher\\multi_agents\\agents\\utils\\__init__.py', 'description': 'Module multi_agents\\agents\\utils\\__init__'}"
Node,Module:multi_agents\memory\draft,"{'type': 'Module', 'name': 'multi_agents\\memory\\draft', 'filename': './gpt-researcher\\multi_agents\\memory\\draft.py', 'description': 'Module multi_agents\\memory\\draft'}"
Node,Import:typing.TypedDict,"{'type': 'Import', 'name': 'typing.TypedDict', 'filename': './gpt-researcher\\multi_agents\\memory\\draft.py', 'description': 'Imported TypedDict from typing'}"
Node,Import:operator,"{'type': 'Import', 'name': 'operator', 'filename': './gpt-researcher\\multi_agents\\memory\\draft.py', 'description': 'Imported module operator'}"
Node,Class:DraftState,"{'type': 'Class', 'name': 'DraftState', 'filename': './gpt-researcher\\multi_agents\\memory\\draft.py', 'description': 'Class DraftState in multi_agents\\memory\\draft'}"
Node,Module:multi_agents\memory\research,"{'type': 'Module', 'name': 'multi_agents\\memory\\research', 'filename': './gpt-researcher\\multi_agents\\memory\\research.py', 'description': 'Module multi_agents\\memory\\research'}"
Node,Import:typing.TypedDict,"{'type': 'Import', 'name': 'typing.TypedDict', 'filename': './gpt-researcher\\multi_agents\\memory\\research.py', 'description': 'Imported TypedDict from typing'}"
Node,Import:operator,"{'type': 'Import', 'name': 'operator', 'filename': './gpt-researcher\\multi_agents\\memory\\research.py', 'description': 'Imported module operator'}"
Node,Class:ResearchState,"{'type': 'Class', 'name': 'ResearchState', 'filename': './gpt-researcher\\multi_agents\\memory\\research.py', 'description': 'Class ResearchState in multi_agents\\memory\\research'}"
Node,Module:multi_agents\memory\__init__,"{'type': 'Module', 'name': 'multi_agents\\memory\\__init__', 'filename': './gpt-researcher\\multi_agents\\memory\\__init__.py', 'description': 'Module multi_agents\\memory\\__init__'}"
Node,Import:draft.DraftState,"{'type': 'Import', 'name': 'draft.DraftState', 'filename': './gpt-researcher\\multi_agents\\memory\\__init__.py', 'description': 'Imported DraftState from draft'}"
Node,Import:research.ResearchState,"{'type': 'Import', 'name': 'research.ResearchState', 'filename': './gpt-researcher\\multi_agents\\memory\\__init__.py', 'description': 'Imported ResearchState from research'}"
Node,Variable:__all__,"{'type': 'Variable', 'name': '__all__', 'filename': './gpt-researcher\\multi_agents\\memory\\__init__.py', 'description': 'Variable __all__ in multi_agents\\memory\\__init__'}"
Node,Module:scraping\scrape_skills,"{'type': 'Module', 'name': 'scraping\\scrape_skills', 'filename': './gpt-researcher\\scraping\\scrape_skills.py', 'description': 'Module scraping\\scrape_skills'}"
Node,Import:langchain.document_loaders.PyMuPDFLoader,"{'type': 'Import', 'name': 'langchain.document_loaders.PyMuPDFLoader', 'filename': './gpt-researcher\\scraping\\scrape_skills.py', 'description': 'Imported PyMuPDFLoader from langchain.document_loaders'}"
Node,Import:langchain.retrievers.ArxivRetriever,"{'type': 'Import', 'name': 'langchain.retrievers.ArxivRetriever', 'filename': './gpt-researcher\\scraping\\scrape_skills.py', 'description': 'Imported ArxivRetriever from langchain.retrievers'}"
Node,Function:scrape_pdf_with_pymupdf,"{'type': 'Function', 'name': 'scrape_pdf_with_pymupdf', 'filename': './gpt-researcher\\scraping\\scrape_skills.py', 'description': 'Function scrape_pdf_with_pymupdf in scraping\\scrape_skills'}"
Node,Function:scrape_pdf_with_arxiv,"{'type': 'Function', 'name': 'scrape_pdf_with_arxiv', 'filename': './gpt-researcher\\scraping\\scrape_skills.py', 'description': 'Function scrape_pdf_with_arxiv in scraping\\scrape_skills'}"
Node,Variable:loader,"{'type': 'Variable', 'name': 'loader', 'filename': './gpt-researcher\\scraping\\scrape_skills.py', 'description': 'Variable loader in scraping\\scrape_skills'}"
Node,Variable:doc,"{'type': 'Variable', 'name': 'doc', 'filename': './gpt-researcher\\scraping\\scrape_skills.py', 'description': 'Variable doc in scraping\\scrape_skills'}"
Node,Variable:retriever,"{'type': 'Variable', 'name': 'retriever', 'filename': './gpt-researcher\\scraping\\scrape_skills.py', 'description': 'Variable retriever in scraping\\scrape_skills'}"
Node,Variable:docs,"{'type': 'Variable', 'name': 'docs', 'filename': './gpt-researcher\\scraping\\scrape_skills.py', 'description': 'Variable docs in scraping\\scrape_skills'}"
Node,Module:scraping\web_scrape,"{'type': 'Module', 'name': 'scraping\\web_scrape', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Module scraping\\web_scrape'}"
Node,Import:__future__.annotations,"{'type': 'Import', 'name': '__future__.annotations', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported annotations from __future__'}"
Node,Import:logging,"{'type': 'Import', 'name': 'logging', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported module logging'}"
Node,Import:asyncio,"{'type': 'Import', 'name': 'asyncio', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported module asyncio'}"
Node,Import:pathlib.Path,"{'type': 'Import', 'name': 'pathlib.Path', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported Path from pathlib'}"
Node,Import:sys.platform,"{'type': 'Import', 'name': 'sys.platform', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported platform from sys'}"
Node,Import:bs4.BeautifulSoup,"{'type': 'Import', 'name': 'bs4.BeautifulSoup', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported BeautifulSoup from bs4'}"
Node,Import:selenium.webdriver,"{'type': 'Import', 'name': 'selenium.webdriver', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported webdriver from selenium'}"
Node,Import:selenium.webdriver.chrome.options.Options,"{'type': 'Import', 'name': 'selenium.webdriver.chrome.options.Options', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported Options from selenium.webdriver.chrome.options'}"
Node,Import:selenium.webdriver.common.by.By,"{'type': 'Import', 'name': 'selenium.webdriver.common.by.By', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported By from selenium.webdriver.common.by'}"
Node,Import:selenium.webdriver.firefox.options.Options,"{'type': 'Import', 'name': 'selenium.webdriver.firefox.options.Options', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported Options from selenium.webdriver.firefox.options'}"
Node,Import:selenium.webdriver.remote.webdriver.WebDriver,"{'type': 'Import', 'name': 'selenium.webdriver.remote.webdriver.WebDriver', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported WebDriver from selenium.webdriver.remote.webdriver'}"
Node,Import:selenium.webdriver.safari.options.Options,"{'type': 'Import', 'name': 'selenium.webdriver.safari.options.Options', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported Options from selenium.webdriver.safari.options'}"
Node,Import:selenium.webdriver.support.expected_conditions,"{'type': 'Import', 'name': 'selenium.webdriver.support.expected_conditions', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported expected_conditions from selenium.webdriver.support'}"
Node,Import:selenium.webdriver.support.wait.WebDriverWait,"{'type': 'Import', 'name': 'selenium.webdriver.support.wait.WebDriverWait', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported WebDriverWait from selenium.webdriver.support.wait'}"
Node,Import:fastapi.WebSocket,"{'type': 'Import', 'name': 'fastapi.WebSocket', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported WebSocket from fastapi'}"
Node,Import:scraping.scrape_skills,"{'type': 'Import', 'name': 'scraping.scrape_skills', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported scrape_skills from scraping'}"
Node,Import:scraping.processing.html.extract_hyperlinks,"{'type': 'Import', 'name': 'scraping.processing.html.extract_hyperlinks', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported extract_hyperlinks from scraping.processing.html'}"
Node,Import:concurrent.futures.ThreadPoolExecutor,"{'type': 'Import', 'name': 'concurrent.futures.ThreadPoolExecutor', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported ThreadPoolExecutor from concurrent.futures'}"
Node,Import:scraping.processing.text.summarize_text,"{'type': 'Import', 'name': 'scraping.processing.text.summarize_text', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Imported summarize_text from scraping.processing.text'}"
Node,Variable:executor,"{'type': 'Variable', 'name': 'executor', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable executor in scraping\\web_scrape'}"
Node,Variable:FILE_DIR,"{'type': 'Variable', 'name': 'FILE_DIR', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable FILE_DIR in scraping\\web_scrape'}"
Node,Function:browse_website,"{'type': 'Function', 'name': 'browse_website', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Function browse_website in scraping\\web_scrape'}"
Node,Function:scrape_text_with_selenium,"{'type': 'Function', 'name': 'scrape_text_with_selenium', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Function scrape_text_with_selenium in scraping\\web_scrape'}"
Node,Function:get_text,"{'type': 'Function', 'name': 'get_text', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Function get_text in scraping\\web_scrape'}"
Node,Function:scrape_links_with_selenium,"{'type': 'Function', 'name': 'scrape_links_with_selenium', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Function scrape_links_with_selenium in scraping\\web_scrape'}"
Node,Function:close_browser,"{'type': 'Function', 'name': 'close_browser', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Function close_browser in scraping\\web_scrape'}"
Node,Function:add_header,"{'type': 'Function', 'name': 'add_header', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Function add_header in scraping\\web_scrape'}"
Node,Variable:loop,"{'type': 'Variable', 'name': 'loop', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable loop in scraping\\web_scrape'}"
Node,Variable:executor,"{'type': 'Variable', 'name': 'executor', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable executor in scraping\\web_scrape'}"
Node,Variable:summary_text,"{'type': 'Variable', 'name': 'summary_text', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable summary_text in scraping\\web_scrape'}"
Node,Variable:links,"{'type': 'Variable', 'name': 'links', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable links in scraping\\web_scrape'}"
Node,Variable:options_available,"{'type': 'Variable', 'name': 'options_available', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable options_available in scraping\\web_scrape'}"
Node,Variable:options,"{'type': 'Variable', 'name': 'options', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable options in scraping\\web_scrape'}"
Node,Variable:lines,"{'type': 'Variable', 'name': 'lines', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable lines in scraping\\web_scrape'}"
Node,Variable:chunks,"{'type': 'Variable', 'name': 'chunks', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable chunks in scraping\\web_scrape'}"
Node,Variable:text,"{'type': 'Variable', 'name': 'text', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable text in scraping\\web_scrape'}"
Node,Variable:text,"{'type': 'Variable', 'name': 'text', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable text in scraping\\web_scrape'}"
Node,Variable:tags,"{'type': 'Variable', 'name': 'tags', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable tags in scraping\\web_scrape'}"
Node,Variable:page_source,"{'type': 'Variable', 'name': 'page_source', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable page_source in scraping\\web_scrape'}"
Node,Variable:soup,"{'type': 'Variable', 'name': 'soup', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable soup in scraping\\web_scrape'}"
Node,Variable:hyperlinks,"{'type': 'Variable', 'name': 'hyperlinks', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable hyperlinks in scraping\\web_scrape'}"
Node,Variable:summary_text,"{'type': 'Variable', 'name': 'summary_text', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable summary_text in scraping\\web_scrape'}"
Node,Variable:links,"{'type': 'Variable', 'name': 'links', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable links in scraping\\web_scrape'}"
Node,Variable:driver,"{'type': 'Variable', 'name': 'driver', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable driver in scraping\\web_scrape'}"
Node,Variable:text,"{'type': 'Variable', 'name': 'text', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable text in scraping\\web_scrape'}"
Node,Variable:driver,"{'type': 'Variable', 'name': 'driver', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable driver in scraping\\web_scrape'}"
Node,Variable:driver,"{'type': 'Variable', 'name': 'driver', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable driver in scraping\\web_scrape'}"
Node,Variable:doc_num,"{'type': 'Variable', 'name': 'doc_num', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable doc_num in scraping\\web_scrape'}"
Node,Variable:text,"{'type': 'Variable', 'name': 'text', 'filename': './gpt-researcher\\scraping\\web_scrape.py', 'description': 'Variable text in scraping\\web_scrape'}"
